,ASV00001,ASV00002,ASV00003,ASV00004,ASV00005,ASV00006,ASV00007,ASV00008,ASV00009,ASV00010,ASV00011,ASV00012,ASV00013,ASV00014,ASV00015,ASV00016,ASV00017,ASV00018,ASV00019,ASV00020,ASV00021,ASV00022,ASV00023,ASV00024,ASV00025,ASV00026,ASV00027,ASV00028,ASV00029,ASV00030,ASV00031,ASV00032,ASV00033,ASV00034,ASV00035,ASV00036,ASV00037,ASV00038,ASV00039,ASV00040,ASV00041,ASV00042,ASV00043,ASV00044,ASV00045,ASV00046,ASV00047,ASV00048,ASV00049,ASV00050,ASV00051,ASV00052,ASV00053,ASV00054,ASV00055,ASV00056,ASV00057,ASV00058,ASV00059,ASV00060,ASV00061,ASV00062,ASV00063,ASV00064,ASV00065,ASV00066,ASV00067,ASV00068,ASV00069,ASV00070,ASV00071,ASV00072,ASV00073,ASV00074,ASV00075,ASV00076,ASV00077,ASV00078,ASV00079,ASV00080,ASV00081,ASV00082,ASV00083,ASV00084,ASV00085,ASV00086,ASV00087,ASV00088,ASV00089,ASV00090,ASV00091,ASV00092,ASV00093,ASV00094,ASV00095,ASV00096,ASV00097,ASV00098,ASV00099,ASV00100,ASV00101,ASV00102,ASV00103,ASV00104,ASV00105,ASV00106,ASV00107,ASV00108,ASV00109,ASV00110,ASV00111,ASV00112,ASV00113,ASV00114,ASV00115,ASV00116,ASV00117,ASV00118,ASV00119,ASV00120,ASV00121,ASV00122,ASV00123,ASV00124,ASV00125,ASV00126,ASV00127,ASV00128,ASV00129,ASV00130,ASV00131,ASV00132,ASV00133,ASV00134,ASV00135,ASV00136,ASV00137,ASV00138,ASV00139,ASV00140,ASV00141,ASV00142,ASV00143,ASV00144,ASV00145,ASV00146,ASV00147,ASV00148,ASV00149,ASV00150,ASV00151,ASV00152,ASV00153,ASV00154,ASV00155,ASV00156,ASV00157,ASV00158,ASV00159,ASV00160,ASV00161,ASV00162,ASV00163,ASV00164,ASV00165,ASV00166,ASV00167,ASV00168,ASV00169,ASV00170,ASV00171,ASV00172,ASV00173,ASV00174,ASV00175,ASV00176,ASV00177,ASV00178,ASV00179,ASV00180,ASV00181,ASV00182,ASV00183,ASV00184,ASV00185,ASV00186,ASV00187,ASV00188,ASV00189,ASV00190,ASV00191,ASV00192,ASV00193,ASV00194,ASV00195,ASV00196,ASV00197,ASV00198,ASV00199,ASV00200,ASV00201,ASV00202,ASV00203,ASV00204,ASV00205,ASV00206
WBC-15,0,0,0,0.620514575845741,0,0.000228193279707913,0,0.00119801471846654,0.000456386559415825,0,0,0,0,0,0.0252724057276513,0,0,0,0,0,0,0,0,0.00621826687204062,0,0,0,0,0,0,0,0,0.00644646015174853,0.26487534942096,0,0,0,0,0,0,0,0.000741628159050716,0,0,0,0,0,0.00154030463802841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725084146271892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRP-18,0.0272002501172425,0.00125058621228701,0.00203220259496639,0.0708144442707519,0.0110989526340472,0.00703454744411443,0.00171955604189464,0.0723776770361107,0.00734719399718618,0,0,0,0.00218852587150227,0,0.294513052993591,0.00281381897764577,0,0,0,0.000312646553071752,0.000312646553071752,0,0.000468969829607629,0.00218852587150227,0,0.00250117242457402,0.00359543536032515,0,0.00218852587150227,0,0.00125058621228701,0,0.259340315773019,0.0665937158042833,0,0,0.000312646553071752,0,0.000312646553071752,0,0,0.000625293106143505,0,0.00156323276535876,0,0,0.00828513365640144,0.068156948569642,0.000312646553071752,0.000312646553071752,0.00484602157261216,0,0,0,0,0.000781616382679381,0,0,0,0,0.000312646553071752,0,0.000468969829607629,0.010161012974832,0,0.00297014225418165,0,0,0,0,0.000468969829607629,0,0,0,0.000312646553071752,0,0,0,0,0,0.00297014225418165,0.000781616382679381,0,0,0.00156323276535876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331405346256058,0,0,0,0,0,0,0,0,0,0.000312646553071752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106299828044396,0,0,0,0,0,0.000312646553071752,0,0.00437705174300453,0,0,0,0,0,0,0,0,0,0,0,0.000781616382679381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515866812568392,0,0.000625293106143505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-24,0,0,0,0.111128054591895,0,0.00560405626929968,0,0.024932331973619,0,0,0,0,0,0,0.00678586405398193,0,0,0,0,0,0,0,0,0.00594716175517517,0,0,0,0,0,0,0,0,0.043155045556784,0.328733178300484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304982654111547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260493309443025,0,0.212801646906332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011436849529183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCSP-01,0.51442240045026,0.000281412691712396,0.000140706345856198,0.0247643168706909,0.00267342057126776,0.00478401575911074,0.000281412691712396,0.00225130153369917,0.00175882932320248,0,0.0437596735612776,0,0.000914591248065288,0.000140706345856198,0.0072463768115942,0,0,0.000140706345856198,0,0.000140706345856198,0.191360630364429,0,0,0.00105529759392149,0,0.00182918249613058,0,0,0.000633178556352892,0,0,0,0.0707049387927396,0.0246236105248347,0,0,0.000140706345856198,0,0,0,0.000140706345856198,0.00077388490220909,0,0.000844238075137189,0,0,0.00154776980441818,0.00351765864640495,0.000281412691712396,0.000140706345856198,0.000211059518784297,0,0,0,0,0,0,0,0,0,0.000140706345856198,0,0,0.00288448009005206,0,0.00126635711270578,0,0,0,0,0,0,0,0,0,0,0.000703531729280991,0,0,0,0,0.000140706345856198,0.000211059518784297,0,0,0,0,0,0,0,0,0,0,0.000140706345856198,0,0,0,0,0.00583931335303222,0,0,0,0.00204024201491487,0,0,0,0,0,0,0,0,0,0.000140706345856198,0,0,0.000211059518784297,0,0,0,0.000140706345856198,0,0,0.0328549317574223,0,0,0,0,0,0,0,0.0429154354861404,0.000633178556352892,0,0,0,0,0,0,0,0,0,0,0.00689461094695371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133671028563388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCSP-03,0.0330891639302854,0.0007577671129073,0,0.459585753978277,0.00555695882798687,0.0132609244758777,0.000884061631725183,0.00315736297044708,0.0007577671129073,0,0.00138923970699672,0,0.00189441778226825,0,0.00896691083606972,0.000252589037635767,0,0,0.000505178075271533,0.000505178075271533,0.0131346299570599,0,0,0.00113665066936095,0,0.00593584238444052,0.000505178075271533,0,0.00189441778226825,0,0.00101035615054307,0,0.298055064410205,0.0332154584491033,0,0,0,0,0.000505178075271533,0,0.000631472594089417,0.000505178075271533,0,0.00189441778226825,0,0,0.000884061631725183,0.00820914372316241,0,0.000252589037635767,0.0111139176559737,0,0,0,0,0,0,0,0,0,0.000252589037635767,0,0,0.000884061631725183,0,0.000884061631725183,0,0,0,0,0,0,0,0,0,0,0.0340995200808285,0,0,0,0,0.00138923970699672,0.000252589037635767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315736297044708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126294518817883,0.00037888355645365,0,0,0,0,0,0.0300580954786562,0,0,0,0,0,0,0,0.0022733013387219,0,0,0,0,0,0,0,0.00037888355645365,0,0,0,0.0007577671129073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142712806264208,0,0,0,0,0,0,0,0,0,0,0.000252589037635767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMC-09,0.0161046804227479,0,0,0.140077168260359,0.0944053011239725,0.0636638147961751,8.38785438684784E-05,0.000251635631605435,0.000335514175473914,0,0,0,0.00947827545713807,0.000125817815802718,0.0109880892467707,0,0,0,0.000712967622882067,0,0.0291477939942963,8.38785438684784E-05,0.000209696359671196,0.00704579768495219,0,0,0,0.080649219929542,0.000629089079013588,0,8.38785438684784E-05,0,0.140412682435833,0.0344740815299446,0,0,0,0,0,0,0,0.00872336856232176,0,0.117094447240396,0,0,0.000293574903539675,0.00314544539506794,0,0,0,0,0,8.38785438684784E-05,0,8.38785438684784E-05,0,0,0,0,0.000125817815802718,0,0,0.00138399597382989,0,0.000209696359671196,0,0,0,0,0,0,0,0,0.0031035061231337,0,0.000167757087736957,0.000461331991276631,0.000629089079013588,0,0,0.0101912430800201,0.00335514175473914,0,0,0,0,0,0,0,0,0.180758262036571,0,0,0,0,0,0,0.00184532796510653,0,0,0,0.000587149807079349,0,0,0,0,8.38785438684784E-05,0,0.000209696359671196,0,0.000167757087736957,0,0,0,0,0,0,0,0,0,0,0.0157272269753397,0,0,0,0,0,0.000167757087736957,0,0.00356483811441033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018579097466868,0,0,0,0,0,0,0,0,0,0,8.38785438684784E-05,0.000209696359671196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSSP-02,0.00273051879857173,0.00210039907582441,0.000210039907582441,0.0141776937618147,0.0139676538542323,0.0111321151018694,0.000315059861373661,0.0706784289014913,0.00546103759714346,0,0,0.000210039907582441,0.00283553875236295,0.000945179584120983,0.186935517748372,0.00115521949170342,0,0,0.00241545893719807,0,0.000315059861373661,0.000630119722747322,0.000420079815164881,0.00262549884478051,0,0.00157529930686831,0,0.000525099768956102,0.00178533921445075,0.000315059861373661,0.00241545893719807,0,0.606490233144297,0.0210039907582441,0,0,0,0,0.000735139676538542,0.000210039907582441,0,0.00388573829027515,0,0.00252047889098929,0,0,0.00273051879857173,0.00714135685780298,0.000210039907582441,0.000630119722747322,0,0,0,0,0,0.00136525939928586,0.000210039907582441,0,0,0,0,0,0,0.00892669607225373,0.000210039907582441,0.00115521949170342,0,0,0,0,0,0,0,0,0.000525099768956102,0,0.000420079815164881,0.000315059861373661,0,0,0,0.000315059861373661,0.000420079815164881,0,0.000525099768956102,0,0.000210039907582441,0.000210039907582441,0,0,0,0,0,0,0.000210039907582441,0,0,0,0.0117622348246167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210039907582441,0,0,0,0.000315059861373661,0.000420079815164881,0,0,0,0,0,0,0,0,0,0,0,0.000630119722747322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210039907582441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-10,0,0,0,0.000616468516072215,0,0.000308234258036107,0.000396301188903567,0.0121972699251431,0.000132100396301189,0,0,0,0,0,0.00303830911492735,0,0,0,0,0,0,0,0,8.80669308674593E-05,0,0,0,0,0,0,0,0,0.00352267723469837,0.165477763099956,0,0,0,0,0,0,0,0.000176133861734919,0,0,0,0,0,0.00206957287538529,0,0,0.000176133861734919,0,0,0,0,0,0,0,0,0,0,0,0,0.806076618229855,0,0.00396301188903567,0,0,0,0,0,0,0,0,0,0,0.000132100396301189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001629238221048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMC-02,0.00219076508257499,0.000337040781934614,0,0.0337040781934614,0.0134816312773846,0.00421300977418268,0.00387596899224806,0.0047185709470846,0.00926862150320189,0,0,0,0.00269632625547691,0.00101112234580384,0.0512301988540613,0.000337040781934614,0,0,0.00657229524772498,0.00202224469160768,0.00337040781934614,0,0.00219076508257499,0.00337040781934614,0,0,0,0.00252780586450961,0.00370744860128076,0,0.000337040781934614,0,0.165149983147961,0.355578024941018,0.000505561172901921,0,0,0.000842601954836535,0,0.000337040781934614,0.000842601954836535,0.00185372430064038,0,0.00117964273677115,0.000337040781934614,0,0.0208965284799461,0.0599932591843613,0.00134816312773846,0.00168520390967307,0,0,0,0,0,0.000337040781934614,0,0,0,0,0,0,0,0.0129760701044826,0,0.00353892821031345,0,0,0,0,0.00117964273677115,0,0.00101112234580384,0,0,0,0.00337040781934614,0,0,0,0.010448264239973,0.00134816312773846,0.000842601954836535,0,0,0,0,0,0,0,0,0,0,0,0,0.000168520390967307,0,0,0.0665655544320863,0,0.000674081563869228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134816312773846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674081563869228,0,0,0,0,0.000337040781934614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-05,0,0,0,0.00878783651834287,0,0.000244106569953968,0,0.00892732598688799,0,0,0,0,0,0,0.00948528386106849,0,0,0,0,0,0,0,0,0.147614730087878,0,0,0,0,0,0,0,0,6.97447342725624E-05,0.269458780862045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555342446645278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97447342725624E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRP-03,0.0477570701051035,0.000135442626503413,0,0.0115938888286922,0.00831617726730957,0.00116480658792935,0.00241087875176075,0.183497670386824,0.00845161989381298,0.000189619677104778,0,0,0.00121898363853072,0.000162531151804096,0.422878968468957,0.000189619677104778,0,0,0.000433416404810922,0,5.41770506013653E-05,0,0,0.000568859031314335,0,0.000568859031314335,0,0,0.00384657059269693,0,0.000352150828908874,0,0.0663127099360711,0.0986564091450861,0.000216708202405461,0,0,0,8.12655759020479E-05,0,0,0.000216708202405461,0,0.000379239354209557,0.000379239354209557,0,0.0126774298407195,0.0247589121248239,0,0.000297973778307509,0,0,0,5.41770506013653E-05,0,0,8.12655759020479E-05,0,0,0,0,0,0.000216708202405461,0.0403619026980171,0,0.00270885253006826,0,0,0,0,0,0,0,0,0,0,0.000541770506013653,0,8.12655759020479E-05,0.000243796727706144,0,0,0,0,0.000189619677104778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423664535702676,0,0,0,0,0,0.000297973778307509,0,0,0,0.000325062303608192,0,0,0,0.000325062303608192,0,0,0,0,0,0,0,0,0,0.00761187560949182,0,0,0,0,0,8.12655759020479E-05,0,0.00614909524325496,0,0,0,0,0,0,0,0,0,0,0,8.12655759020479E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243796727706144,0,0,0,0,0,0,0,0,0.000270885253006826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMC-11,0.00111335615026184,0,0,0.0710898519648674,0.0969032204857532,0.124860830481217,0,0.000494824955671931,0.000247412477835966,0,0,0,0.0517504432806895,0,0.0440806564677745,8.24708259453219E-05,0,0.000164941651890644,0.00387612881943013,0,8.24708259453219E-05,0,0,0.00659766607562575,0,0,0.000371118716753948,0.00272153725619562,0.000164941651890644,0,0.000206177064863305,0,0.252360727392685,0.0052781328605006,0,0,0,0,0,0,0.000206177064863305,0.00239165395241433,0,0.259535689249928,0,0,0.000329883303781287,0.00148447486701579,0,0,0.00775225763886025,8.24708259453219E-05,0,0,0,0,0,0,0,0,0,0,0,0.000329883303781287,0,0,0,0,0,0,0,0,0,0,0.00465960166591068,0,0.0106799719599192,0.00119582697620717,0.000865943672425879,0,0.000206177064863305,0.000288647890808626,0.00119582697620717,0,0,0,0,0,0,8.24708259453219E-05,0,0,0,0,0,0,0,0,0.00131953321512515,0,0,0,0,0,0,0,0,0,0.000123706238917983,0.000123706238917983,0,0.000247412477835966,0,0,0,0,0,0,0,0,0,0,0.0151746319739392,0,0,0,0,0,0.00705125561832502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247412477835966,0,0.0219784751144283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-02,0,0.000388014658331537,0,0.000215563699073076,8.62254796292304E-05,0.00616512179348998,0,0.0435007544729468,8.62254796292304E-05,0,0,0,8.62254796292304E-05,0,0.0238413451174822,0,0,0,0,0,0,0,0,0.00323345548609614,0,0,0,0,0.000129338219443846,0,0,0,0.00461306316016383,0.527441258892003,0,0,0,0,0,0,0,0,0,0,0,0,0.000215563699073076,0.00418193576201768,0,0,0.000732916576848459,0,0,0,0,0,0,0,0,0,0,0,0,0.38430696270748,0,0,0,0,0,0,0,0,0,0,0,0,0.000344901918516922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172450959258461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258676438887691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLNF-07,0.00772836690738629,0.00139363993411884,0.00101355631572279,0.456733814772583,0.00462435069048524,0.00145698720385151,0.000570125427594071,0.00196376536171291,0.00133029266438616,0,0,0.000126694539465349,0.0741163055872292,0,0.0196376536171291,0.000633472697326745,0,0,0.00861522868364373,0.000253389078930698,0,0,0.000506778157861396,0.0174838464462182,0,0.000506778157861396,0.000126694539465349,0,0.000253389078930698,0,0.00133029266438616,0,0.152730267325478,0.0528316229570506,0,0,0.002723932598505,0,0.0442797415431395,0,0.000760167236792094,0.000506778157861396,0,0.00190041809198024,0,0,0.00190041809198024,0.00981882680856455,0.000253389078930698,0.000570125427594071,0.0145065247687825,0,0,0.000380083618396047,0,0.000253389078930698,0,0,0,0.000190041809198024,0.000126694539465349,0.000126694539465349,0,0.00259723805903966,0,0.000443430888128722,0,0,0.000823514506524769,0,0,0.000126694539465349,0,0,0.0101989104269606,0,0.0117192449005448,0.00190041809198024,0.00329405802609908,0,0.00101355631572279,0.000253389078930698,0.00069681996705942,0.000190041809198024,0.0126061066768022,0,0,0,0,0.000506778157861396,0,0,0,0,0.000126694539465349,0.000126694539465349,0,0,0.00551121246674268,0,0.000190041809198024,0,0,0,0,0,0,0,0.000760167236792094,0.00316736348663373,0.00316736348663373,0,0,0,0,0,0.000126694539465349,0,0,0,0,0,0.0515013302926644,0.000126694539465349,0.00139363993411884,0,0,0,0.000950209045990118,0.000126694539465349,0.000443430888128722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190041809198024,0,0,0,0,0,0,0,0,0,0,0,0,0.000190041809198024,0,0,0.000760167236792094,0,0,0,0,0,0,0,0,0,0,0.000126694539465349,0,0,0,0,0,0,0,0.000253389078930698,0,0,0,0,0,0,0,0,0,0,0,0.000126694539465349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-04,0,0,0,0.000957557664685837,0,0.00247838454389275,0,0.0259103838679697,0,0,0,0,0,0,0.0109837496831611,0,0,0,0,0,0,0,0,0.43394260286704,0,0,0,0,0,0,0,0,0.000168980764356324,0.140732813248092,0,0,0,0,0,0,0,0.00197144225082378,0,0,0,0,0,0.366153152899428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01670093221055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-08,0,0,0,0.11690390441891,0,0,0,0.00503058366203624,0,0,0,0,0,0,0.00102898302178014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330989538672612,0.686674669867947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108614874521237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156176756416852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMC-08,0.0060352260130558,0,0,0.140534548589728,0.0209385392289691,0.0178593422835325,0.000615839389087326,0.000985343022539722,0.00160118241162705,0,0,0,0.0024633575563493,0,0.0125631235373815,0,0,0,0.000492671511269861,0.000369503633452396,0,0,0,0.000862175144722256,0,0,0,0.0167508313831753,0,0,0.00024633575563493,0,0.426776696637517,0.0735312230570267,0,0,0,0,0,0,0,0.00270969331198423,0,0.0172435028944451,0,0,0.00110851090035719,0.0110851090035719,0,0,0.00221702180071437,0,0,0,0,0,0,0,0,0.00024633575563493,0,0,0,0.00295602906761917,0,0.000369503633452396,0,0,0,0,0,0,0,0,0.00381820421234142,0,0.0206922034733342,0,0.000862175144722256,0,0.00123167877817465,0.000739007266904791,0.00160118241162705,0,0,0,0,0,0,0,0,0,0,0,0,0.00024633575563493,0,0,0.00726690479123045,0,0,0,0,0,0,0,0,0,0.00024633575563493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201502648109373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492671511269861,0,0,0,0,0,0,0,0,0,0,0,0,0.000739007266904791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSSP-09,0.000352485019386676,0.0158618258724004,0.000939960051697803,0.0230290212665962,0.00575725531664904,0.124897191869346,0.000939960051697803,0.0371284220420632,0.00375984020679121,0,0,0.000469980025848901,0.0136294207496181,0.00164493009047116,0.128187052050288,0.0352485019386676,0,0.00211491011632006,0.00845964046528023,0.0014099400775467,0.00258489014216896,0.00751968041358242,0.00199741510985783,0.0262013864410763,0,0.0809540594524733,0,0.016684290917636,0.0144518857948537,0,0.000939960051697803,0.000469980025848901,0.0540477029726237,0.0475854776172013,0.000234990012924451,0,0.00716719539419575,0.000234990012924451,0.00234990012924451,0.0373634120549877,0,0.00328986018094231,0,0.194336740688521,0,0,0.00176242509693338,0.0298437316414052,0.000587475032311127,0.0014099400775467,0,0,0,0.00105745505816003,0,0.0185642110210316,0.000704970038773352,0.000469980025848901,0,0,0.00176242509693338,0,0.000469980025848901,0.00234990012924451,0.000469980025848901,0.000822465045235578,0,0,0,0,0.000234990012924451,0,0,0,0,0,0.00105745505816003,0,0.000352485019386676,0,0.0124544706849959,0,0,0,0.00199741510985783,0,0.000234990012924451,0,0.000587475032311127,0,0.000704970038773352,0,0.000469980025848901,0,0,0.000234990012924451,0.000234990012924451,0.000234990012924451,0.00810715544589355,0.000234990012924451,0.000352485019386676,0,0,0.000234990012924451,0.000352485019386676,0.000704970038773352,0,0,0,0,0,0,0,0,0,0.00105745505816003,0.000704970038773352,0,0,0,0,0,0,0.000587475032311127,0,0,0,0,0,0.000822465045235578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587475032311127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352485019386676,0,0,0,0.00117495006462225,0.000352485019386676,0,0,0,0,0,0,0,0,0,0,0.000234990012924451,0,0,0,0,0.00258489014216896,0,0.000234990012924451,0,0,0,0,0,0,0,0,0,0
